element,date,block,n_blocks_fitted,n_points,n_standards,slope,sigma_slope,red_chi2,within_session_red_chi2,within_session_consistent
Mg,2025-02-26,3,3,4,4,1.0274405933869244,0.03652475970879723,0.46866749630849086,1.0355991533130555,True
Mg,2025-02-27,1,3,4,4,1.017307678666126,0.037844213961382635,0.238640700384209,0.19826354861013187,True
Mg,2025-02-27,2,3,4,4,0.9945044611610726,0.036879108910745445,0.06407791256469662,0.19826354861013187,True
Mg,2025-02-27,3,3,4,4,1.0280014974179243,0.041062749653643184,1.2213342283627462,0.19826354861013187,True
Mg,2025-02-28,1,2,4,4,1.03838818294739,0.03782179612027157,0.1233681211379456,0.7345501131308484,True
Mg,2025-02-28,2,2,4,4,0.9932563465115238,0.03663984130863172,0.524982357261206,0.7345501131308484,True
Mg,2025-04-15,1,3,4,4,1.0203051559000424,0.03814036365036153,0.7026578898109764,0.4003010271011689,True
Mg,2025-04-15,2,3,4,4,0.9892428402738987,0.03748263054869491,0.31674761957665787,0.4003010271011689,True
Mg,2025-04-15,3,3,4,4,0.9735353163927527,0.03682157638867542,0.41736363735368154,0.4003010271011689,True
Mg,2025-04-17,1,2,4,4,0.9824846029054302,0.052932852350877274,1.9857732098579415,0.4482995539347745,True
Mg,2025-04-17,2,2,4,4,0.9397288837382393,0.035719164536038156,0.4969636386481615,0.4482995539347745,True
Mg,2025-04-18,1,3,4,4,1.0215395484461969,0.039014094695696465,0.307178344200056,0.21451248200109987,True
Mg,2025-04-18,2,3,4,4,1.0061048498549643,0.036480960702832015,0.30014037182860387,0.21451248200109987,True
Mg,2025-04-18,3,3,3,3,0.9864662882020648,0.03707648678468149,0.024674948795444553,0.21451248200109987,True
Mg,2025-04-19,1,3,4,4,0.9130703605877657,0.03767584395852224,0.7872012891001404,1.0201788566990857,True
Mg,2025-04-19,2,3,4,4,0.987462710105581,0.042342822710662795,1.2945619952186644,1.0201788566990857,True
Mg,2025-04-19,3,3,4,4,0.9757779246704578,0.04484075363848142,1.5419804338315668,1.0201788566990857,True
Mg,2025-04-20,1,2,4,4,0.983181300380966,0.03872871706627823,0.5776380206626771,3.8489372266965894e-05,True
Mg,2025-04-20,2,2,4,4,0.9835982618968251,0.054928108990645576,2.047075517354661,3.8489372266965894e-05,True
Mg,2025-05-05,1,2,4,4,0.9873455557352088,0.03847298577271748,0.15198718980502887,0.04515927711563292,True
Mg,2025-05-05,2,2,4,4,0.9986116449536586,0.03647508224497993,0.4723313623670627,0.04515927711563292,True
Mg,2025-05-06,1,3,4,4,0.9830255540918259,0.03895795180335821,0.9054264043036392,0.18733630220617953,True
Mg,2025-05-06,2,3,4,4,0.9851486661864706,0.037351741872535156,0.19754852206208084,0.18733630220617953,True
Mg,2025-05-06,3,3,4,4,0.9565271145754349,0.03626745029763327,0.9225686386214099,0.18733630220617953,True
Mg,2025-05-07,1,2,4,4,0.9743438216553562,0.03833284019435988,0.6175722879215486,0.003410930227359849,True
Mg,2025-05-07,2,2,4,4,0.9774418017076988,0.036665190211422324,0.04588864444404061,0.003410930227359849,True
Mg,2025-05-08,1,3,4,4,0.9967826610137909,0.03840594349327444,0.9203880078570666,0.5808266372000611,True
Mg,2025-05-08,2,3,4,4,0.9408586973580788,0.03643454431303181,0.3064726028255082,0.5808266372000611,True
Mg,2025-05-08,3,3,4,4,0.9577311750844797,0.036412745539711175,0.9947393631367104,0.5808266372000611,True
Mg,2025-05-13,1,2,4,4,0.9504599535616582,0.03826131385845866,0.21799762454766528,0.21167948850688006,True
Mg,2025-05-13,2,2,4,4,0.9748223731123287,0.03660558534871825,0.7351098061736664,0.21167948850688006,True
Mg,2025-05-16,1,3,4,4,1.008091059264406,0.03739898356121355,0.16206511682800198,1.1558503941297134,True
Mg,2025-05-16,2,3,4,4,0.9295271526345716,0.03581446590932233,0.32120899890920623,1.1558503941297134,True
Mg,2025-05-16,3,3,4,4,0.97153237932883,0.03649288928258716,0.9703222117715482,1.1558503941297134,True
Mg,2025-05-19,1,3,4,4,0.969796035270825,0.038711136071264834,0.31663432023355104,1.0195792955082108,True
Mg,2025-05-19,2,3,4,4,1.021210983354067,0.037826543676840484,0.944909144264323,1.0195792955082108,True
Mg,2025-05-19,3,3,4,4,1.0464856373450537,0.03874975832343088,0.7098034185283716,1.0195792955082108,True
Mg,2025-05-20,1,3,4,4,1.026275726310045,0.039634035394816504,0.21670508440495304,0.06399482966050395,True
Mg,2025-05-20,2,3,4,4,1.04523409287887,0.038401909257073416,0.2884708121051229,0.06399482966050395,True
Mg,2025-05-20,3,3,4,4,1.0313892323562417,0.0376946122282523,0.054769705124190354,0.06399482966050395,True
Mg,2025-05-21,1,3,4,4,0.9496150592010844,0.03752675399777957,0.32282463031666375,0.05277925733676551,True
Mg,2025-05-21,2,3,4,4,0.9631572826613249,0.03656026008223094,0.8320635456429578,0.05277925733676551,True
Mg,2025-05-21,3,3,4,4,0.9476291298159605,0.03706791487564739,0.24518511024260223,0.05277925733676551,True
Mg,2025-05-22,1,3,4,4,0.9555246003553497,0.038350079331901085,0.9398073413476116,0.2755577939864764,True
Mg,2025-05-22,2,3,4,4,0.9942576838360674,0.03736251378688631,0.6850544723923062,0.2755577939864764,True
Mg,2025-05-22,3,3,4,4,0.982915434166317,0.03632276114002142,0.44516574056381103,0.2755577939864764,True
Mg,2025-05-26,1,3,4,4,0.9488484739003658,0.03784019688534714,0.1595699946405452,0.1177954459231729,True
Mg,2025-05-26,2,3,4,4,0.9497682690684531,0.036054773864076295,0.12697375977071504,0.1177954459231729,True
Mg,2025-05-26,3,3,4,4,0.9711153482279649,0.0365471610855761,0.021150714718619693,0.1177954459231729,True
Mg,2025-05-27,1,3,4,4,0.9634632672548747,0.0369955537939521,0.32963570447828255,0.190370207768889,True
Mg,2025-05-27,2,3,4,4,0.9621590823762705,0.03556246328043218,0.3409803305793542,0.190370207768889,True
Mg,2025-05-27,3,3,4,4,0.996600144686584,0.04848688820781823,1.7727328618907412,0.190370207768889,True
Mg,2025-05-28,1,3,4,4,0.9856199717803774,0.03836303254824216,0.16608948733869264,0.005539674304710771,True
Mg,2025-05-28,2,3,4,4,0.9820934348363307,0.03694128763503856,0.035058861232679296,0.005539674304710771,True
Mg,2025-05-28,3,3,4,4,0.9800684826404531,0.0368893520350903,0.26321757455177774,0.005539674304710771,True
Mg,2026-01-05,1,3,4,4,0.9808131350153291,0.036728101735055994,0.028725578790882455,0.3969775978180204,True
Mg,2026-01-05,2,3,4,4,1.0185130104562539,0.036687662999625364,0.24986724941662117,0.3969775978180204,True
Mg,2026-01-05,3,3,4,4,0.9767040275493588,0.03615634600842031,0.7603046506347688,0.3969775978180204,True
Mg,2026-01-06,1,3,4,4,0.9962886067727463,0.03804697761868927,0.02362561685032019,0.32972856738441864,True
Mg,2026-01-06,2,3,4,4,0.9530077257889918,0.03767809702147803,1.015869050047835,0.32972856738441864,True
Mg,2026-01-06,3,3,4,4,0.9779916241203996,0.03667419513674122,0.9124097481919516,0.32972856738441864,True
Mg,2026-01-07,1,3,4,4,0.9711924328747062,0.03755269102391729,0.07873356017280243,0.5128142644547394,True
Mg,2026-01-07,2,3,4,4,0.9429870870718998,0.036002527999324435,0.12088288623766252,0.5128142644547394,True
Mg,2026-01-07,3,3,4,4,0.9950768719334568,0.03686443530280894,0.2093629715813017,0.5128142644547394,True
Mg,2026-01-08,1,2,4,4,0.9339589236204962,0.03689929867441294,0.9833631766904603,0.5426631186961617,True
Mg,2026-01-08,2,2,4,4,0.972062883077162,0.03624875527710821,0.3400924704640829,0.5426631186961617,True
Mg,2026-01-09,1,3,4,4,0.9438700005807916,0.03682420114517238,0.1221111832488689,0.12316104590727145,True
Mg,2026-01-09,2,3,4,4,0.9695125004879933,0.036687259529691374,0.668323742294889,0.12316104590727145,True
Mg,2026-01-09,3,3,4,4,0.9543176729230337,0.03605636240774819,0.17472875997388446,0.12316104590727145,True
Mn,2025-02-17,1,3,3,3,0.8708158891400711,0.018575974060887276,0.19586853332270532,0.20367945967221887,True
Mn,2025-02-17,2,3,3,3,0.8631886841585754,0.018588950179886904,0.6416993909559942,0.20367945967221887,True
Mn,2025-02-17,3,3,3,3,0.8799325481662551,0.018562226951714347,0.9550731603930659,0.20367945967221887,True
Mn,2025-02-18,1,3,3,3,0.8822231531075814,0.018639302804602853,0.09302051111499618,0.3369356918212539,True
Mn,2025-02-18,2,3,3,3,0.8648961114040371,0.01856605558185057,0.31221596152910663,0.3369356918212539,True
Mn,2025-02-18,3,3,3,3,0.8849125320452415,0.01915791827332424,1.0568093614533987,0.3369356918212539,True
Mn,2025-02-24,1,2,3,3,0.8676434731890913,0.018588378948850317,0.03619021169577201,0.0008179484828388633,True
Mn,2025-02-24,2,2,3,3,0.8683955886314976,0.01860250464458877,0.49665390550163147,0.0008179484828388633,True
Mn,2025-02-25,1,3,3,3,0.8783846570717411,0.018666545258641625,0.5531002261107965,0.059272363530814526,True
Mn,2025-02-25,2,3,3,3,0.8693070361895859,0.018637572226146974,0.3311384040906922,0.059272363530814526,True
Mn,2025-02-25,3,3,3,3,0.873594180129091,0.018596084968799394,0.1639722910417149,0.059272363530814526,True
Mn,2025-02-26,1,3,3,3,0.8730811138010885,0.018585602189015317,0.17142015336220523,0.08174977240663067,True
Mn,2025-02-26,2,3,3,3,0.8659154964974222,0.018566407049547377,0.6962926944362984,0.08174977240663067,True
Mn,2025-02-26,3,3,3,3,0.8627042776476515,0.01857310259823046,0.0232589467827995,0.08174977240663067,True
Mn,2025-02-27,1,3,3,3,0.8642150061280222,0.018593357392545022,0.2642126725436182,0.8519496171234955,True
Mn,2025-02-27,2,3,3,3,0.8890419983452897,0.018649994276927925,0.1264107730200388,0.8519496171234955,True
Mn,2025-02-27,3,3,3,3,0.856067122390627,0.018529884729606334,0.26501750625475157,0.8519496171234955,True
Mn,2025-02-28,1,2,3,3,0.8837742733526652,0.018653797989589858,0.165351757247709,0.7038525026079634,True
Mn,2025-02-28,2,2,3,3,0.8616807179081097,0.018588726881827798,0.39593075151931284,0.7038525026079634,True
Mn,2025-04-15,1,3,3,3,0.8689251355336626,0.018570146548258875,0.0014747420231083917,0.5418231463380453,True
Mn,2025-04-15,2,3,3,3,0.8842062966478907,0.018608180105030552,0.0032083015961435887,0.5418231463380453,True
Mn,2025-04-15,3,3,3,3,0.8962672849765463,0.018668748894416515,0.295642273130499,0.5418231463380453,True
Mn,2025-04-17,1,2,3,3,0.8532077807618914,0.01852866914137661,0.6884710119724322,1.032966218467433,True
Mn,2025-04-17,2,2,3,3,0.8798788923926216,0.018583179396467905,0.3411646865693156,1.032966218467433,True
Mn,2025-04-18,1,3,3,3,0.8670766160681781,0.018593252826697635,0.38132597095620685,0.3459745640458691,True
Mn,2025-04-18,2,3,3,3,0.8878814601757529,0.01865319686321342,0.8170610551267031,0.3459745640458691,True
Mn,2025-04-18,3,3,3,3,0.8715049223345576,0.018601143761075363,0.38654015684432674,0.3459745640458691,True
Mn,2025-04-19,1,3,3,3,0.8804494903904261,0.01867069939184937,0.48704142727307853,0.043942031632192444,True
Mn,2025-04-19,2,3,3,3,0.8733495597753442,0.03173907810439134,2.914467573812601,0.043942031632192444,True
Mn,2025-04-19,3,3,3,3,0.8730781574650883,0.018644203706265204,0.5416557299357712,0.043942031632192444,True
Mn,2025-04-20,1,2,3,3,0.8612891492923264,0.028209519514092906,2.2946111083097662,1.0602809130539694,True
Mn,2025-04-20,2,2,3,3,0.8963811994516577,0.019122300283459587,0.20413588868389743,1.0602809130539694,True
Mn,2025-05-05,1,2,3,3,0.8621315791074546,0.018595009006612123,0.6679131356256425,0.33606818796825205,True
Mn,2025-05-05,2,2,3,3,0.8469016070187471,0.018558530479128487,0.3998495034799424,0.33606818796825205,True
Mn,2025-05-06,1,3,3,3,0.8527209599817247,0.018539478865540564,0.6589747323931312,0.3229357234992782,True
Mn,2025-05-06,2,3,3,3,0.8722654567645336,0.018575452336365792,0.5415231129004057,0.3229357234992782,True
Mn,2025-05-06,3,3,3,3,0.869351795577385,0.01860268343211269,0.3599273130182742,0.3229357234992782,True
Mn,2025-05-07,1,2,3,3,0.8501324593205067,0.018571882414927583,0.20821305372305227,0.767398336896076,True
Mn,2025-05-07,2,2,3,3,0.8731089264479682,0.018520729028330407,0.29304481026147017,0.767398336896076,True
Mn,2025-05-08,1,3,3,3,0.8737820239891073,0.021286714192928345,1.3050779891928956,0.23592140429708558,True
Mn,2025-05-08,2,3,3,3,0.8755771717012745,0.018593978440328066,0.011980775687332326,0.23592140429708558,True
Mn,2025-05-08,3,3,3,3,0.8589184543141165,0.018522163740040988,0.28466821483858945,0.23592140429708558,True
Mn,2025-05-13,1,2,3,3,0.8876037574859011,0.01864122918536872,0.0926070673902343,0.625761375857554,True
Mn,2025-05-13,2,2,3,3,0.8666411864341417,0.018834440028117336,1.0214159348817613,0.625761375857554,True
Mn,2025-05-16,1,3,3,3,0.9058807481516391,0.018698410536909613,0.26875026346933795,1.3624665164592726,True
Mn,2025-05-16,2,3,3,3,0.862376527626661,0.01858133530156813,0.10625453310765662,1.3624665164592726,True
Mn,2025-05-16,3,3,3,3,0.8831564897160963,0.018660734951126405,0.2179149966349968,1.3624665164592726,True
Mn,2025-05-19,1,3,3,3,0.8522690041167328,0.018537231213682507,0.386895819788661,0.05062566795350095,True
Mn,2025-05-19,2,3,3,3,0.858873496117068,0.0185400149498994,0.23064616194424606,0.05062566795350095,True
Mn,2025-05-19,3,3,3,3,0.8511457745526704,0.018608259221775825,0.764572865463031,0.05062566795350095,True
Mn,2025-05-20,1,3,3,3,0.8612087762540419,0.018569415046272825,0.013705979638459353,0.4096396617685773,True
Mn,2025-05-20,2,3,3,3,0.8827206819478933,0.019030282907294343,1.0446136067800476,0.4096396617685773,True
Mn,2025-05-20,3,3,3,3,0.8624411685157913,0.018545689144435596,0.20215098104250084,0.4096396617685773,True
Mn,2025-05-21,1,3,3,3,0.8654255224202918,0.018628942304841023,0.28003744300976435,0.16596435364302073,True
Mn,2025-05-21,2,3,3,3,0.8502687792013006,0.01857951821813147,0.27093448096830586,0.16596435364302073,True
Mn,2025-05-21,3,3,3,3,0.8580128821960052,0.01858272584905145,0.9049195711837735,0.16596435364302073,True
Mn,2025-05-22,1,3,3,3,0.8523035564440957,0.018561084148840765,0.0665394826333887,0.13201075351440544,True
Mn,2025-05-22,2,3,3,3,0.8615579582718933,0.018601107424671692,0.6186598749656427,0.13201075351440544,True
Mn,2025-05-22,3,3,3,3,0.8654506140806191,0.018630604248857943,0.2766435391451572,0.13201075351440544,True
Mn,2025-05-26,1,3,3,3,0.8855488990323411,0.021116388829774572,1.279798836869105,0.5124358653935112,True
Mn,2025-05-26,2,3,3,3,0.8572398657720339,0.01858803208732169,0.2286120385680595,0.5124358653935112,True
Mn,2025-05-26,3,3,3,3,0.8670254567920186,0.01859365964238608,0.08720930142907635,0.5124358653935112,True
Mn,2025-05-27,1,3,3,3,0.8775565326833519,0.030530234342222084,2.6808149515284816,0.07383161884745068,True
Mn,2025-05-27,2,3,3,3,0.8651846213570942,0.018538785147934125,0.03589630563888373,0.07383161884745068,True
Mn,2025-05-27,3,3,3,3,0.8725797864828765,0.018572293478128943,0.010305240870597983,0.07383161884745068,True
Mn,2025-05-28,1,3,3,3,0.8456687371845047,0.018533361516745884,0.026352859250536036,2.408123554287826,False
Mn,2025-05-28,2,3,3,3,0.8961949733965885,0.018659640792105903,0.6717434022888974,2.408123554287826,False
Mn,2025-05-28,3,3,3,3,0.8466606669696143,0.018525876921647266,0.05209559766395402,2.408123554287826,False
Mn,2026-01-05,1,3,3,3,0.8508348404890296,0.018932104358470727,1.0395642448452604,0.6902223297218146,True
Mn,2026-01-05,2,3,3,3,0.8757838895678449,0.018629995539831412,0.25946882323098486,0.6902223297218146,True
Mn,2026-01-05,3,3,3,3,0.847427380370921,0.01851719056075527,0.03445642224882212,0.6902223297218146,True
Mn,2026-01-06,1,3,3,3,0.8795841738391689,0.025272563295749017,1.8318106876024758,0.12338348741225268,True
Mn,2026-01-06,2,3,3,3,0.8884325437178175,0.01866617527118964,0.1910103365309084,0.12338348741225268,True
Mn,2026-01-06,3,3,3,3,0.8755078102963303,0.01866206757626112,0.3552142727486126,0.12338348741225268,True
Mn,2026-01-07,1,3,3,3,0.8578942909756346,0.018615237811568503,0.5197232468015226,0.0026064384439195825,True
Mn,2026-01-07,2,3,3,3,0.858703786545799,0.018541996890125517,0.14508631648810094,0.0026064384439195825,True
Mn,2026-01-07,3,3,3,3,0.8597856957012221,0.018565496236098,0.08937741796890779,0.0026064384439195825,True
Mn,2026-01-08,1,2,3,3,0.8838277568716627,0.018678104903865983,0.7098407043796583,0.49008754222852846,True
Mn,2026-01-08,2,2,3,3,0.8653594645333708,0.0186301166787476,0.30929597331034553,0.49008754222852846,True
Mn,2026-01-09,1,3,3,3,0.8646967947251629,0.01852773892109618,0.06772765464779032,0.2771960315078228,True
Mn,2026-01-09,2,3,3,3,0.8637584196467967,0.0185904975941939,0.07828925037620821,0.2771960315078228,True
Mn,2026-01-09,3,3,3,3,0.8811842308122001,0.018641814166038103,0.14845587979638475,0.2771960315078228,True
Mo,2025-02-17,3,1,3,3,0.8632220279222675,0.03784060290497541,2.723712773914125,nan,True
Mo,2025-02-18,2,1,3,3,0.9018269097619549,0.04216342902153456,3.055354906247794,nan,True
Mo,2025-02-25,2,2,3,3,0.883096761100759,0.04640168573562866,3.8801927837954158,4.128121610295171e-06,True
Mo,2025-02-25,3,2,3,3,0.8829571254588452,0.050696394143927306,4.787303488262818,4.128121610295171e-06,True
Mo,2025-02-26,1,2,3,3,0.8796163021751434,0.02858282616181686,1.4581944686669208,0.6195418999418092,True
Mo,2025-02-26,2,2,3,3,0.9090476713729543,0.024107275384294597,0.39789871309090225,0.6195418999418092,True
Mo,2025-02-27,1,3,3,3,0.8941257347693992,0.0453549841397309,3.7397613574911928,0.002948199276868826,True
Mo,2025-02-27,2,3,3,3,0.8904459122732724,0.05389596795048074,5.280653343619742,0.002948199276868826,True
Mo,2025-02-27,3,3,3,3,0.8894508230970803,0.043899478476355294,3.5180312697152436,0.002948199276868826,True
Mo,2025-02-28,1,1,3,3,0.8867795776245223,0.03520617330746447,2.234167658863297,nan,True
Mo,2025-04-15,2,1,3,3,0.8894508230970803,0.043899478476355294,3.5180312697152436,nan,True
Mo,2025-04-18,1,2,3,3,0.8773997117088828,0.03306491132017483,1.9864392298418416,0.009997635469330784,True
Mo,2025-04-18,3,2,3,3,0.883096761100759,0.04640168573562866,3.8801927837954158,0.009997635469330784,True
Mo,2025-04-19,1,1,3,3,0.8867795776245223,0.03520617330746447,2.234167658863297,nan,True
Mo,2025-04-20,1,1,3,3,0.9034261776939815,0.027727265276268925,1.302277655873041,nan,True
Mo,2025-05-05,1,1,3,3,0.9173925203855536,0.02685484164648293,1.208569509040006,nan,True
Mo,2025-05-06,2,1,3,3,0.8816619920544325,0.05706543147494675,5.762857606421092,nan,True
Mo,2025-05-07,1,1,3,3,0.8726440948929,0.02840924907491482,1.4245154283751515,nan,True
Mo,2025-05-08,2,1,3,3,0.8820928844516273,0.0340990985832125,2.104239899195461,nan,True
Mo,2025-05-16,2,1,3,3,0.8773997117088828,0.03306491132017483,1.9864392298418416,nan,True
Mo,2025-05-19,1,3,3,3,0.8641721785187031,0.04471597250947754,3.7881026702586835,0.057355441710625565,True
Mo,2025-05-19,2,3,3,3,0.8782699913184121,0.04916023172848853,4.520686269813485,0.057355441710625565,True
Mo,2025-05-19,3,3,3,3,0.8847698946212028,0.042479138122058745,3.3076474736194346,0.057355441710625565,True
Mo,2025-05-20,3,1,3,3,0.8971518658890889,0.0420460454638595,3.0496986414712195,nan,True
Mo,2025-05-21,2,1,3,3,0.8847698946212028,0.042479138122058745,3.3076474736194346,nan,True
